state_t8,action_t8,new_state_t8,cost_t8,new_state_val_opt_t8,total_cost_opt_t8,state_t9,action_t9,new_state_t9,cost_t9,new_state_val_cost_t9,total_cost_t9,state_t10,action_t10,new_state_t10,cost_t10,new_state_val_cost_t10,total_cost_t10,state_t11,action_t11,new_state_t11,cost_t11,new_state_val_cost_t11,total_cost_t11,state_t12,action_t12,new_state_t12,cost_t12,new_state_val_cost_t12,total_cost_t12,state_t13,action_t13,new_state_t13,cost_t13,new_state_val_cost_t13,total_cost_t13,state_t14,action_t14,new_state_t14,cost_t14,new_state_val_cost_t14,total_cost_t14,state_t15,action_t15,new_state_t15,cost_t15,new_state_val_cost_t15,total_cost_t15,state_t16,action_t16,new_state_t16,cost_t16,new_state_val_cost_t16,total_cost_t16,state_t17,action_t17,new_state_t17,cost_t17,new_state_val_cost_t17,total_cost_t17,state_t18,action_t18,new_state_t18,cost_t18,new_state_val_cost_t18,total_cost_t18,state_t19,action_t19,new_state_t19,cost_t19,new_state_val_cost_t19,total_cost_t19
"[15, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 10]",-578,-1378.719024,-1956.719024,"[15, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 10]",0,-1378.719024,-1378.719024,"[15, 10, 10]","[(0, 1), (0, 1), (5, 0)]","[15, 10, 15]",1.189721439,-1382.288189,-1381.098467,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",-578,-804.2881885,-1382.288189,"[20, 5, 5]","[(0, 1), (0, 1), (0, 0)]","[20, 0, 5]",2601,-1681.277153,919.7228475,"[15, 5, 0]","[(0, 0), (0, 0), (0, 0)]","[15, 5, 0]",0,62.71181148,62.71181148,"[15, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 5]",-867,-857.011036,-1724.011036,"[5, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 5]",-289,-568.011036,-857.011036,"[10, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 10]",0,-578,-578,"[15, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 10]",0,-578,-578,"[15, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 5]",-289,-289,-578,"[15, 10, 5]","[(0, 1), (0, 0), (0, 0)]","[10, 10, 5]",-289,0,-289
"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 15]",-578,-1379.908746,-1957.908746,"[15, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 15]",0,-1379.908746,-1379.908746,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 15]",0,-1382.288189,-1382.288189,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",-578,-804.2881885,-1382.288189,"[15, 5, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 0, 0]",-867,62.71181148,-804.2881885,"[15, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 5]",0,-1671.288189,-1671.288189,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 10]",-867,-857.011036,-1724.011036,"[5, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 10]",-289,-568.011036,-857.011036,"[10, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 15]",0,-578,-578,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 15]",0,-578,-578,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 10]",-289,-289,-578,"[15, 10, 10]","[(0, 1), (0, 0), (0, 0)]","[10, 10, 10]",-289,0,-289
"[15, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 20]",-578,-1381.098467,-1959.098467,"[15, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 20]",0,-1381.098467,-1381.098467,"[15, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 20]",0,-3116.288189,-3116.288189,"[15, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 15]",-578,-2538.288189,-3116.288189,"[15, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 5]",-867,-1671.288189,-2538.288189,"[15, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",0,-1724.011036,-1724.011036,"[15, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 10, 15]",-867,-857.011036,-1724.011036,"[5, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 15]",-289,-568.011036,-857.011036,"[10, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 20]",0,-578,-578,"[15, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 20]",0,-578,-578,"[15, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 15]",-289,-289,-578,"[15, 10, 15]","[(0, 1), (0, 0), (0, 0)]","[10, 10, 15]",-289,0,-289
"[15, 15, 0]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 0]",-578,-1377.780898,-1955.780898,"[15, 5, 0]","[(0, 1), (0, 1), (5, 0)]","[15, 5, 5]",0.938126589,-1378.719024,-1377.780898,"[15, 15, 5]","[(0, 1), (0, 1), (10, 0)]","[15, 15, 15]",2.379442879,-1382.288189,-1379.908746,"[20, 20, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 15, 5]",-578,919.7228475,341.7228475,"[15, 10, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 5, 0]",-867,62.71181148,-804.2881885,"[15, 10, 0]","[(0, 0), (0, 0), (0, 0)]","[15, 10, 0]",0,62.71181148,62.71181148,"[15, 15, 0]","[(0, 1), (0, 1), (0, 0)]","[5, 15, 0]",867,-804.2881885,62.71181148,"[5, 15, 0]","[(0, 1), (0, 1), (0, 1)]","[0, 15, 0]",-289,-515.2881885,-804.2881885,"[10, 15, 0]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 0]",0,-525.2771525,-525.2771525,"[15, 15, 0]","[(0, 1), (0, 1), (5, 0)]","[15, 15, 5]",52.72284747,-578,-525.2771525,"[15, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 0]",-289,-289,-578,"[15, 15, 0]","[(0, 1), (0, 0), (0, 0)]","[10, 15, 0]",-289,0,-289
"[15, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 5]",-578,-1378.719024,-1956.719024,"[15, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 5]",0,-1378.719024,-1378.719024,"[15, 15, 5]","[(0, 1), (0, 1), (10, 0)]","[15, 15, 15]",2.379442879,-1382.288189,-1379.908746,"[15, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 10]",-578,-804.2881885,-1382.288189,"[15, 10, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 5, 0]",-867,62.71181148,-804.2881885,"[15, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 5]",0,-1671.288189,-1671.288189,"[15, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 0]",-867,-804.2881885,-1671.288189,"[5, 15, 0]","[(0, 1), (0, 1), (0, 1)]","[0, 15, 0]",-289,-515.2881885,-804.2881885,"[10, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 5]",0,-578,-578,"[15, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 5]",0,-578,-578,"[15, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 0]",-289,-289,-578,"[15, 15, 0]","[(0, 1), (0, 0), (0, 0)]","[10, 15, 0]",-289,0,-289
"[15, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",-578,-1379.908746,-1957.908746,"[15, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",0,-1379.908746,-1379.908746,"[15, 15, 10]","[(0, 1), (0, 1), (5, 0)]","[15, 15, 15]",1.189721439,-1382.288189,-1381.098467,"[15, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 10]",-578,-804.2881885,-1382.288189,"[20, 10, 5]","[(0, 1), (0, 1), (0, 0)]","[20, 5, 5]",2601,-1681.277153,919.7228475,"[15, 10, 0]","[(0, 0), (0, 0), (0, 0)]","[15, 10, 0]",0,62.71181148,62.71181148,"[15, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 5]",-867,-857.011036,-1724.011036,"[5, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 15, 5]",-289,-568.011036,-857.011036,"[10, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 10]",0,-578,-578,"[15, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 10]",0,-578,-578,"[15, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 5]",-289,-289,-578,"[15, 15, 5]","[(0, 1), (0, 0), (0, 0)]","[10, 15, 5]",-289,0,-289
"[15, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 15]",-578,-1381.098467,-1959.098467,"[15, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 15]",0,-1381.098467,-1381.098467,"[15, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 15]",0,-1382.288189,-1382.288189,"[15, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 10]",-578,-804.2881885,-1382.288189,"[15, 10, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 5, 0]",-867,62.71181148,-804.2881885,"[15, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 5]",0,-1671.288189,-1671.288189,"[15, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 10]",-867,-857.011036,-1724.011036,"[5, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 15, 10]",-289,-568.011036,-857.011036,"[10, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 15]",0,-578,-578,"[15, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 15]",0,-578,-578,"[15, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 10]",-289,-289,-578,"[15, 15, 10]","[(0, 1), (0, 0), (0, 0)]","[10, 15, 10]",-289,0,-289
"[15, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 20]",-578,-1382.288189,-1960.288189,"[15, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 20]",0,-1382.288189,-1382.288189,"[15, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 20]",0,-3116.288189,-3116.288189,"[15, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 15]",-578,-2538.288189,-3116.288189,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 5]",-867,-1671.288189,-2538.288189,"[15, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 10]",0,-1724.011036,-1724.011036,"[15, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 15, 15]",-867,-857.011036,-1724.011036,"[5, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 15, 15]",-289,-568.011036,-857.011036,"[10, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 20]",0,-578,-578,"[15, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 20]",0,-578,-578,"[15, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 15]",-289,-289,-578,"[15, 15, 15]","[(0, 1), (0, 0), (0, 0)]","[10, 15, 15]",-289,0,-289
"[15, 20, 0]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 0]",-578,-1378.970619,-1956.970619,"[15, 10, 0]","[(0, 1), (0, 1), (5, 0)]","[15, 10, 5]",0.938126589,-1379.908746,-1378.970619,"[15, 20, 5]","[(0, 1), (0, 1), (10, 0)]","[15, 20, 15]",2.379442879,-1382.288189,-1379.908746,"[20, 20, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 15, 5]",-578,919.7228475,341.7228475,"[15, 15, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 10, 0]",-867,62.71181148,-804.2881885,"[15, 15, 0]","[(0, 0), (0, 0), (0, 0)]","[15, 15, 0]",0,62.71181148,62.71181148,"[15, 20, 0]","[(0, 1), (0, 1), (0, 0)]","[5, 20, 0]",867,-804.2881885,62.71181148,"[5, 20, 0]","[(0, 1), (0, 1), (0, 1)]","[0, 20, 0]",-289,-515.2881885,-804.2881885,"[10, 20, 0]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 0]",0,-525.2771525,-525.2771525,"[15, 20, 0]","[(0, 1), (0, 1), (5, 0)]","[15, 20, 5]",52.72284747,-578,-525.2771525,"[15, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 0]",-289,-289,-578,"[15, 20, 0]","[(0, 1), (0, 0), (0, 0)]","[10, 20, 0]",-289,0,-289
"[15, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 5]",-578,-1379.908746,-1957.908746,"[15, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 5]",0,-1379.908746,-1379.908746,"[15, 20, 5]","[(0, 1), (0, 1), (10, 0)]","[15, 20, 15]",2.379442879,-1382.288189,-1379.908746,"[15, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 10]",-578,-804.2881885,-1382.288189,"[15, 15, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 10, 0]",-867,62.71181148,-804.2881885,"[15, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 5]",0,-1671.288189,-1671.288189,"[15, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 0]",-867,-804.2881885,-1671.288189,"[5, 20, 0]","[(0, 1), (0, 1), (0, 1)]","[0, 20, 0]",-289,-515.2881885,-804.2881885,"[10, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 5]",0,-578,-578,"[15, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 5]",0,-578,-578,"[15, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 0]",-289,-289,-578,"[15, 20, 0]","[(0, 1), (0, 0), (0, 0)]","[10, 20, 0]",-289,0,-289
"[15, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 10]",-578,-1381.098467,-1959.098467,"[15, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 10]",0,-1381.098467,-1381.098467,"[15, 20, 10]","[(0, 1), (0, 1), (5, 0)]","[15, 20, 15]",1.189721439,-1382.288189,-1381.098467,"[15, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 10]",-578,-804.2881885,-1382.288189,"[20, 15, 5]","[(0, 1), (0, 1), (0, 0)]","[20, 10, 5]",2601,-1681.277153,919.7228475,"[15, 15, 0]","[(0, 0), (0, 0), (0, 0)]","[15, 15, 0]",0,62.71181148,62.71181148,"[15, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 5]",-867,-857.011036,-1724.011036,"[5, 20, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 20, 5]",-289,-568.011036,-857.011036,"[10, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 10]",0,-578,-578,"[15, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 10]",0,-578,-578,"[15, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 5]",-289,-289,-578,"[15, 20, 5]","[(0, 1), (0, 0), (0, 0)]","[10, 20, 5]",-289,0,-289
"[15, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 15]",-578,-1382.288189,-1960.288189,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 15]",0,-1382.288189,-1382.288189,"[15, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 15]",0,-1382.288189,-1382.288189,"[15, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 10]",-578,-804.2881885,-1382.288189,"[15, 15, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 10, 0]",-867,62.71181148,-804.2881885,"[15, 15, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 5]",0,-1671.288189,-1671.288189,"[15, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 10]",-867,-857.011036,-1724.011036,"[5, 20, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 20, 10]",-289,-568.011036,-857.011036,"[10, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 15]",0,-578,-578,"[15, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 15]",0,-578,-578,"[15, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 10]",-289,-289,-578,"[15, 20, 10]","[(0, 1), (0, 0), (0, 0)]","[10, 20, 10]",-289,0,-289
"[15, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 20]",-578,-3116.288189,-3694.288189,"[15, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 20]",0,-3116.288189,-3116.288189,"[15, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 20]",0,-3116.288189,-3116.288189,"[15, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 15]",-578,-2538.288189,-3116.288189,"[15, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 5]",-867,-1671.288189,-2538.288189,"[15, 15, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 10]",0,-1724.011036,-1724.011036,"[15, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[5, 20, 15]",-867,-857.011036,-1724.011036,"[5, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 20, 15]",-289,-568.011036,-857.011036,"[10, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 20, 20]",0,-578,-578,"[15, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 20]",0,-578,-578,"[15, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 20, 15]",-289,-289,-578,"[15, 20, 15]","[(0, 1), (0, 0), (0, 0)]","[10, 20, 15]",-289,0,-289
"[20, 0, 0]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 0]",2890,-1386.58014,1503.41986,"[20, 0, 0]","[(0, 1), (0, 1), (5, 0)]","[20, 0, 5]",0.938126589,-1387.518267,-1386.58014,"[20, 0, 5]","[(0, 1), (10, 0), (10, 0)]","[20, 10, 15]",4.758885758,-1392.277153,-1387.518267,"[20, 10, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 5, 5]",-578,919.7228475,341.7228475,"[20, 5, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 0, 0]",-867,52.72284747,-814.2771525,"[20, 0, 0]","[(0, 0), (0, 0), (0, 0)]","[20, 0, 0]",0,52.72284747,52.72284747,"[20, 0, 0]","[(0, 1), (0, 1), (0, 0)]","[10, 0, 0]",867,-814.2771525,52.72284747,"[10, 0, 0]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 0]",-289,-525.2771525,-814.2771525,"[15, 0, 0]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 0]",0,-525.2771525,-525.2771525,"[20, 0, 0]","[(0, 1), (0, 1), (5, 0)]","[20, 0, 5]",52.72284747,-578,-525.2771525,"[20, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 0]",-289,-289,-578,"[20, 0, 0]","[(0, 1), (0, 0), (0, 0)]","[15, 0, 0]",-289,0,-289
"[20, 0, 5]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 5]",2890,-1387.518267,1502.481733,"[20, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 5]",0,-1387.518267,-1387.518267,"[20, 0, 5]","[(0, 1), (10, 0), (10, 0)]","[20, 10, 15]",4.758885758,-1392.277153,-1387.518267,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",-578,-814.2771525,-1392.277153,"[20, 5, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 0, 0]",-867,52.72284747,-814.2771525,"[20, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 5]",0,-1681.277153,-1681.277153,"[20, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 0]",-867,-814.2771525,-1681.277153,"[10, 0, 0]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 0]",-289,-525.2771525,-814.2771525,"[15, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 5]",0,-578,-578,"[20, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 5]",0,-578,-578,"[20, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 0]",-289,-289,-578,"[20, 0, 0]","[(0, 1), (0, 0), (0, 0)]","[15, 0, 0]",-289,0,-289
"[20, 0, 10]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 10]",2890,-1388.707988,1501.292012,"[20, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 10]",0,-1388.707988,-1388.707988,"[20, 0, 10]","[(0, 1), (10, 0), (5, 0)]","[20, 10, 15]",3.569164318,-1392.277153,-1388.707988,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",-578,-814.2771525,-1392.277153,"[20, 10, 5]","[(0, 1), (0, 1), (0, 0)]","[20, 5, 5]",2601,-1681.277153,919.7228475,"[20, 0, 0]","[(0, 0), (0, 0), (0, 0)]","[20, 0, 0]",0,52.72284747,52.72284747,"[20, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 5]",-867,-867,-1734,"[10, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 5]",-289,-578,-867,"[15, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 10]",0,-578,-578,"[20, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 10]",0,-578,-578,"[20, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 5]",-289,-289,-578,"[20, 0, 5]","[(0, 1), (0, 0), (0, 0)]","[15, 0, 5]",-289,0,-289
"[20, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 15]",2890,-1389.89771,1500.10229,"[20, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 15]",0,-1389.89771,-1389.89771,"[20, 0, 15]","[(0, 1), (10, 0), (0, 1)]","[20, 10, 15]",2.379442879,-1392.277153,-1389.89771,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",-578,-814.2771525,-1392.277153,"[20, 5, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 0, 0]",-867,52.72284747,-814.2771525,"[20, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 5]",0,-1681.277153,-1681.277153,"[20, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 10]",-867,-867,-1734,"[10, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 10]",-289,-578,-867,"[15, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 15]",0,-578,-578,"[20, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 15]",0,-578,-578,"[20, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 10]",-289,-289,-578,"[20, 0, 10]","[(0, 1), (0, 0), (0, 0)]","[15, 0, 10]",-289,0,-289
"[20, 0, 20]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 20]",2890,-1391.087431,1498.912569,"[20, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 20]",0,-1391.087431,-1391.087431,"[20, 0, 20]","[(0, 1), (5, 0), (0, 1)]","[20, 5, 20]",1.189721439,-1392.277153,-1391.087431,"[20, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 15]",-578,-814.2771525,-1392.277153,"[20, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 5]",867,-1681.277153,-814.2771525,"[20, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 10]",0,-1734,-1734,"[20, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 0, 15]",-867,-867,-1734,"[10, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[5, 0, 15]",-289,-578,-867,"[15, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 20]",0,-578,-578,"[20, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 20]",0,-578,-578,"[20, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 15]",-289,-289,-578,"[20, 0, 15]","[(0, 1), (0, 0), (0, 0)]","[15, 0, 15]",-289,0,-289
"[20, 5, 0]","[(0, 1), (0, 0), (0, 1)]","[20, 5, 0]",2890,-1387.769862,1502.230138,"[20, 5, 0]","[(0, 1), (0, 1), (5, 0)]","[20, 5, 5]",0.938126589,-1388.707988,-1387.769862,"[20, 5, 5]","[(0, 1), (5, 0), (10, 0)]","[20, 10, 15]",3.569164318,-1392.277153,-1388.707988,"[20, 15, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 10, 5]",-578,919.7228475,341.7228475,"[20, 0, 10]","[(0, 0), (0, 0), (0, 1)]","[20, 0, 0]",867,52.72284747,919.7228475,"[20, 0, 0]","[(0, 0), (0, 0), (0, 0)]","[20, 0, 0]",0,52.72284747,52.72284747,"[20, 5, 0]","[(0, 1), (0, 1), (0, 0)]","[10, 5, 0]",867,-814.2771525,52.72284747,"[10, 5, 0]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 0]",-289,-525.2771525,-814.2771525,"[15, 5, 0]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 0]",0,-525.2771525,-525.2771525,"[20, 5, 0]","[(0, 1), (0, 1), (5, 0)]","[20, 5, 5]",52.72284747,-578,-525.2771525,"[20, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 0]",-289,-289,-578,"[20, 5, 0]","[(0, 1), (0, 0), (0, 0)]","[15, 5, 0]",-289,0,-289
"[20, 5, 5]","[(0, 1), (0, 0), (0, 1)]","[20, 5, 5]",2890,-1388.707988,1501.292012,"[20, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 5]",0,-1388.707988,-1388.707988,"[20, 5, 5]","[(0, 1), (5, 0), (10, 0)]","[20, 10, 15]",3.569164318,-1392.277153,-1388.707988,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",-578,-814.2771525,-1392.277153,"[20, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 5]",867,-1681.277153,-814.2771525,"[20, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 5]",0,-1681.277153,-1681.277153,"[20, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 0]",-867,-814.2771525,-1681.277153,"[10, 5, 0]","[(0, 1), (0, 1), (0, 1)]","[5, 5, 0]",-289,-525.2771525,-814.2771525,"[15, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 5]",0,-578,-578,"[20, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 5]",0,-578,-578,"[20, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 0]",-289,-289,-578,"[20, 5, 0]","[(0, 1), (0, 0), (0, 0)]","[15, 5, 0]",-289,0,-289
